,Company,Review_score,Date_review,Job,Recommandation,Approb CEO,Perspective,Pros,Cons
555,Cognizant Technology Solutions,"4,0",22 août 2023,Delivery Manager,good,good,good,"les avantages à travailler chez Cognizant est que c'et une tres grosse entreprise et donc on pourra toujorus trouver des experts/specialistes dans tous les domaines. De plus, l'entreprise favorise le travail à distance et donc les echanges à travers les employés aux 4 coins du monde. Additionnellement, la cukture de l'innovation ou de l'amelioration continue est bien ancrée chez Cognizant et nous beneficions de formations en ligne tres interessantes sans compter acces a un catalogue de formations en lignes tres variées.",Il est parfois difficile de trouver le bon interlocuteur meme s'il existe et il faut bien entendu être à l'aise avec l'Anglais.
556,Cognizant Technology Solutions,"5,0",21 août 2023,Business Development Manager,good,None,neutral,"Good ambiance and team, good office in Paris La Defense. Professional team in France and large practices across the World. Capabilities to deliver from anywhere, Europe, US, APAC",Weakness in finding new clients on French market. Trying hard to develop the activity. Hope it will go better in near future because the skills are good.
557,Cognizant Technology Solutions,"4,0",15 sept. 2023,Chef De Projet,good,None,None,Grand groupe avec des perspectives à l'international. Une bonne présence en france sur les sujets Salesforce,"Très grand groupe avec une dilution de la gestion entre l'Europe, les US et l'Inde"
558,Cognizant Technology Solutions,"3,0",10 juil. 2023,Employé anonyme,good,good,neutral,- Ambiance de travail - Localisation des bureaux - Equipes de travail,- Plan de recrutement - Gestion à distance
559,Cognizant Technology Solutions,"1,0",2 janv. 2024,Employé anonyme,bad,None,None,Télétravail tout le temps avec une obligation de présence de 6 fois par mois en entreprise,"Environnement toxique, Humanité inexistante la vérité est loin de ce qui était dit durant l'entretien"
560,Cognizant Technology Solutions,"4,0",22 août 2023,Delivery Manager,good,good,good,"les avantages à travailler chez Cognizant est que c'et une tres grosse entreprise et donc on pourra toujorus trouver des experts/specialistes dans tous les domaines. De plus, l'entreprise favorise le travail à distance et donc les echanges à travers les employés aux 4 coins du monde. Additionnellement, la cukture de l'innovation ou de l'amelioration continue est bien ancrée chez Cognizant et nous beneficions de formations en ligne tres interessantes sans compter acces a un catalogue de formations en lignes tres variées.",Il est parfois difficile de trouver le bon interlocuteur meme s'il existe et il faut bien entendu être à l'aise avec l'Anglais.
561,Cognizant Technology Solutions,"5,0",21 août 2023,Business Development Manager,good,None,neutral,"Good ambiance and team, good office in Paris La Defense. Professional team in France and large practices across the World. Capabilities to deliver from anywhere, Europe, US, APAC",Weakness in finding new clients on French market. Trying hard to develop the activity. Hope it will go better in near future because the skills are good.
562,Cognizant Technology Solutions,"4,0",15 sept. 2023,Chef De Projet,good,None,None,Grand groupe avec des perspectives à l'international. Une bonne présence en france sur les sujets Salesforce,"Très grand groupe avec une dilution de la gestion entre l'Europe, les US et l'Inde"
563,Cognizant Technology Solutions,"3,0",10 juil. 2023,Employé anonyme,good,good,neutral,- Ambiance de travail - Localisation des bureaux - Equipes de travail,- Plan de recrutement - Gestion à distance
564,Cognizant Technology Solutions,"1,0",2 janv. 2024,Employé anonyme,bad,None,None,Télétravail tout le temps avec une obligation de présence de 6 fois par mois en entreprise,"Environnement toxique, Humanité inexistante la vérité est loin de ce qui était dit durant l'entretien"
565,Cognizant Technology Solutions,"4,0",22 août 2023,Delivery Manager,good,good,good,"les avantages à travailler chez Cognizant est que c'et une tres grosse entreprise et donc on pourra toujorus trouver des experts/specialistes dans tous les domaines. De plus, l'entreprise favorise le travail à distance et donc les echanges à travers les employés aux 4 coins du monde. Additionnellement, la cukture de l'innovation ou de l'amelioration continue est bien ancrée chez Cognizant et nous beneficions de formations en ligne tres interessantes sans compter acces a un catalogue de formations en lignes tres variées.",Il est parfois difficile de trouver le bon interlocuteur meme s'il existe et il faut bien entendu être à l'aise avec l'Anglais.
566,Cognizant Technology Solutions,"5,0",21 août 2023,Business Development Manager,good,None,neutral,"Good ambiance and team, good office in Paris La Defense. Professional team in France and large practices across the World. Capabilities to deliver from anywhere, Europe, US, APAC",Weakness in finding new clients on French market. Trying hard to develop the activity. Hope it will go better in near future because the skills are good.
567,Cognizant Technology Solutions,"4,0",15 sept. 2023,Chef De Projet,good,None,None,Grand groupe avec des perspectives à l'international. Une bonne présence en france sur les sujets Salesforce,"Très grand groupe avec une dilution de la gestion entre l'Europe, les US et l'Inde"
568,Cognizant Technology Solutions,"3,0",10 juil. 2023,Employé anonyme,good,good,neutral,- Ambiance de travail - Localisation des bureaux - Equipes de travail,- Plan de recrutement - Gestion à distance
569,Tata Consultancy Services,"3,0",12 déc. 2023,Technicien Informatique,bad,bad,neutral,"Le management de proximité est pas trop mal, ça pourrait être largement mieux mais on fait avec ce qu'on a.

Un salaire revu à la hausse chaque année mais on va en reparler pluys bas.","Salaire revu à la hausse chaque année : Ouais mais c'est pas trop ça. C'est une légère carotte dire de faire un truc mais qui n'accompagne en rien l'inflation que l'on connait en France. Le pourcentage est attribué via une note de A à D de mémoire, à savoir que le A n'est pas accessible. 

Recrutement : Actuellement sous staffé sur notre projet plus d'un collaborateur est sous anxiolytique. C'est plus de 6 mois après avoir tiré la sonnette d'alarme qui semblerait y avoir un recrutement en cours (dont on ne voit pas la couleur, bien évidemment). 

Bureaucratie : Comme d'autres avis de mes collègues, chaque action demande de rentre des comptes à X personne qui doit voir avec Y personne, et qui doit voir lui-même/elle-même avec Z personne et ça n'en fini pas.

Les fonctions transverses : Oui, si on peut vous mettre sur 2 ou 3 postes en même temps au même prix parce que vous comprenez, on est sous staffé, ou, on n'a pas le budget. Faut bien faire avec ce qu'on a."
570,Tata Consultancy Services,"1,0",25 déc. 2023,Directeur de projet,bad,bad,neutral,Le manque de gestion et de suivi qui laissent de la liberté,Manque d’humilité des indiens qui sont tournés que sur eux même et utilisent les locaux comme passé plat Aucune évolution possible
571,Tata Consultancy Services,"2,0",9 nov. 2023,Manager,bad,None,bad,"Peu d'avantages, le CE ne fait pas grand chose.","Peu de RTT ( 6 à 7 selon les années), pas de participation ni d'intéressement, le variable est factice car il est indexé sur la note de performance annuelle, elle-même pré décidée par la direction que les objectifs soient remplis ou non. Enorme bureaucratie interne qui rend la moindre action complexe et très lente, système de validation à X intervenants. Peu d'evolutions possibles, postes intéressants trustés par expatriés."
572,Tata Consultancy Services,"2,0",15 sept. 2023,Photographe vidéaste,bad,None,bad,"Ils paient plus que la concurrence sur le brut mais il y a peu ou pas d'avantages ( intéressements, CSE...), donc au final moins intéressant.",Beaucoup d'ambition au détriment de la qualité de vie au travail.
573,Tata Consultancy Services,"3,0",14 sept. 2023,Data Analyst,good,None,None,C’est une entreprise qui donne la chance aux étudiants sortis d’universités.,Augmentation des salaires lentes Management de proximité pas tout à fait ça.
574,Tata Consultancy Services,"1,0",28 juil. 2023,Consultant Fonctionnel,bad,bad,None,"Le processus recrutement, locaux et le niveau de salaire","vendeurs de rêves : les missions qui ne correspondent pas à compétences et qui est différentes de ce qu'ils proposent lors d'un entretien, management inexistant, impossible de changer la mission et ce vous essayez de dire que cela se passe mal, ils vous montrent la porte. Un turn-over énorme."
575,Tata Consultancy Services,"3,0",12 déc. 2023,Technicien Informatique,bad,bad,neutral,"Le management de proximité est pas trop mal, ça pourrait être largement mieux mais on fait avec ce qu'on a.

Un salaire revu à la hausse chaque année mais on va en reparler pluys bas.","Salaire revu à la hausse chaque année : Ouais mais c'est pas trop ça. C'est une légère carotte dire de faire un truc mais qui n'accompagne en rien l'inflation que l'on connait en France. Le pourcentage est attribué via une note de A à D de mémoire, à savoir que le A n'est pas accessible. 

Recrutement : Actuellement sous staffé sur notre projet plus d'un collaborateur est sous anxiolytique. C'est plus de 6 mois après avoir tiré la sonnette d'alarme qui semblerait y avoir un recrutement en cours (dont on ne voit pas la couleur, bien évidemment). 

Bureaucratie : Comme d'autres avis de mes collègues, chaque action demande de rentre des comptes à X personne qui doit voir avec Y personne, et qui doit voir lui-même/elle-même avec Z personne et ça n'en fini pas.

Les fonctions transverses : Oui, si on peut vous mettre sur 2 ou 3 postes en même temps au même prix parce que vous comprenez, on est sous staffé, ou, on n'a pas le budget. Faut bien faire avec ce qu'on a."
576,Tata Consultancy Services,"1,0",25 déc. 2023,Directeur de projet,bad,bad,neutral,Le manque de gestion et de suivi qui laissent de la liberté,Manque d’humilité des indiens qui sont tournés que sur eux même et utilisent les locaux comme passé plat Aucune évolution possible
577,Tata Consultancy Services,"2,0",9 nov. 2023,Manager,bad,None,bad,"Peu d'avantages, le CE ne fait pas grand chose.","Peu de RTT ( 6 à 7 selon les années), pas de participation ni d'intéressement, le variable est factice car il est indexé sur la note de performance annuelle, elle-même pré décidée par la direction que les objectifs soient remplis ou non. Enorme bureaucratie interne qui rend la moindre action complexe et très lente, système de validation à X intervenants. Peu d'evolutions possibles, postes intéressants trustés par expatriés."
578,Tata Consultancy Services,"2,0",15 sept. 2023,Photographe vidéaste,bad,None,bad,"Ils paient plus que la concurrence sur le brut mais il y a peu ou pas d'avantages ( intéressements, CSE...), donc au final moins intéressant.",Beaucoup d'ambition au détriment de la qualité de vie au travail.
579,Tata Consultancy Services,"3,0",14 sept. 2023,Data Analyst,good,None,None,C’est une entreprise qui donne la chance aux étudiants sortis d’universités.,Augmentation des salaires lentes Management de proximité pas tout à fait ça.
